Position,GC,MluCI,NlaIII
1248300,32.0,1,0
1248500,35.0,3,0
1248700,35.0,1,0
1248900,33.5,2,2
1249100,34.5,4,0
1249300,28.0,6,1
1249500,30.5,2,0
1249700,33.5,1,0
1249900,40.5,0,0
1250100,40.0,1,1
1250300,25.5,4,0
1250500,24.5,4,0
1250700,24.5,6,1
1250900,23.0,6,0
1251100,27.0,3,0
1251300,31.5,3,1
1251500,25.0,3,0
1251700,26.0,2,0
1251900,28.0,2,0
1252100,26.0,6,0
1252300,32.5,0,0
1252500,27.0,2,0
1252700,33.0,4,1
1252900,34.5,3,0
1253100,29.5,3,2
1253300,24.5,5,0
1253500,39.5,0,2
1253700,33.5,1,1
1253900,35.0,0,0
1254100,38.5,0,0
1254300,32.5,1,0
1254500,30.0,7,1
1254700,38.0,1,0
1254900,38.5,1,1
1255100,31.5,3,0
1255300,35.5,0,0
1255500,31.5,2,1
1255700,33.0,1,1
1255900,34.0,3,0
1256100,38.0,1,0
1256300,24.0,1,1
1256500,38.5,2,1
1256700,29.0,5,0
1256900,35.0,0,1
1257100,35.0,2,0
1257300,30.5,2,0
1257500,31.5,4,0
1257700,36.0,1,2
1257900,32.5,2,1
1258100,24.5,4,0
1258300,30.5,1,0
1258500,46.5,1,1
1258700,46.5,0,1
1258900,45.0,1,1
1259100,48.0,0,2
1259300,41.0,4,0
1259500,33.0,0,0
1259700,31.5,0,0
1259900,40.5,1,1
1260100,41.0,0,0
1260300,43.5,1,0
1260500,40.0,1,0
1260700,41.0,1,0
1260900,45.5,1,1
1261100,38.0,0,1
1261300,27.5,2,0
1261500,35.0,3,0
1261700,39.0,3,0
1261900,38.5,4,0
1262100,49.0,2,2
1262300,49.5,1,2
1262500,39.5,4,1
1262700,42.5,0,1
1262900,44.0,3,1
1263100,43.5,2,0
1263300,47.0,1,0
1263500,47.0,3,1
1263700,44.5,1,0
1263900,34.5,2,1
1264100,39.5,0,0
1264300,37.5,0,1
1264500,38.0,2,0
1264700,43.0,0,2
1264900,37.0,1,0
1265100,42.5,1,1
1265300,38.0,1,0
1265500,43.5,4,0
1265700,40.0,2,0
1265900,34.0,1,0
1266100,36.0,1,0
1266300,34.0,1,0
1266500,37.5,3,1
1266700,34.5,1,0
1266900,33.5,2,0
1267100,35.0,2,0
1267300,32.0,2,0
1267500,30.0,2,0
1267700,34.5,6,0
1267900,19.5,5,0
1268100,32.5,4,1
1268300,25.5,5,0
1268500,28.5,1,0
1268700,41.0,3,1
1268900,37.0,3,2
1269100,45.0,0,1
1269300,40.5,0,1
1269500,42.5,2,1
1269700,38.0,0,0
1269900,36.5,1,0
1270100,39.5,0,0
1270300,38.5,1,2
1270500,42.5,1,1
1270700,49.5,1,0
1270900,35.0,1,0
1271100,43.0,0,1
1271300,42.5,2,1
1271500,45.5,0,0
1271700,36.5,1,0
1271900,41.0,0,0
1272100,41.0,0,1
1272300,30.0,5,1
1272500,26.0,2,1
1272700,30.0,5,0
1272900,35.0,4,0
1273100,39.5,1,0
1273300,28.0,4,0
1273500,42.5,2,0
1273700,32.0,2,0
1273900,38.0,2,0
1274100,36.0,4,0
1274300,40.0,2,1
1274500,36.5,1,2
1274700,32.5,2,1
1274900,32.0,2,2
1275100,37.5,2,0
1275300,37.0,2,0
1275500,43.5,2,1
1275700,39.5,0,0
1275900,35.5,0,2
1276100,40.5,0,3
1276300,39.0,3,0
1276500,41.0,1,2
1276700,36.5,0,1
1276900,39.5,0,0
1277100,41.0,2,0
1277300,41.0,1,1
1277500,40.0,1,1
1277700,46.5,0,0
1277900,41.5,0,1
1278100,39.5,1,0
1278300,39.5,0,1
1278500,42.0,1,0
1278700,41.5,0,1
1278900,46.0,0,1
1279100,41.5,1,1
1279300,39.0,2,1
1279500,46.5,0,1
1279700,36.0,2,1
1279900,36.0,0,2
1280100,46.5,0,2
1280300,45.5,0,0
1280500,42.0,0,1
1280700,40.5,0,1
1280900,39.5,0,1
1281100,41.5,1,0
1281300,40.5,3,0
1281500,43.0,0,1
1281700,46.0,1,0
1281900,38.0,1,2
1282100,36.0,1,1
1282300,40.5,0,1
1282500,38.0,0,0
1282700,42.5,0,0
1282900,28.5,3,0
1283100,32.0,2,1
1283300,37.5,4,2
1283500,39.0,1,1
1283700,33.0,2,0
1283900,34.5,3,0
1284100,32.5,3,0
1284300,41.5,1,1
1284500,40.0,0,1
1284700,40.5,0,0
1284900,36.5,3,0
1285100,32.5,0,1
1285300,31.5,1,0
1285500,35.5,3,1
1285700,37.0,1,0
1285900,32.5,1,2
1286100,36.5,2,0
1286300,39.0,1,2
1286500,36.5,2,1
1286700,32.5,2,0
1286900,33.5,2,0
1287100,35.5,3,1
1287300,35.5,2,1
1287500,41.0,2,0
1287700,42.5,1,0
1287900,37.5,1,2
1288100,42.0,2,0
1288300,35.0,3,1
1288500,28.5,4,1
1288700,40.5,1,1
1288900,34.0,1,2
1289100,37.5,2,0
1289300,43.0,0,0
1289500,42.5,1,1
1289700,34.0,4,0
1289900,32.5,0,0
1290100,30.5,3,0
1290300,26.5,3,0
1290500,37.5,2,0
1290700,47.0,0,2
1290900,34.0,4,0
1291100,35.5,2,2
1291300,36.0,2,0
1291500,30.0,1,1
1291700,31.5,0,1
1291900,40.0,1,1
1292100,38.5,2,1
1292300,38.5,3,0
1292500,40.0,1,0
1292700,39.0,0,2
1292900,42.0,0,2
1293100,37.0,3,0
1293300,36.0,1,1
1293500,39.5,0,1
1293700,34.0,0,0
1293900,35.0,2,0
1294100,37.5,1,0
1294300,39.0,1,3
1294500,36.5,1,2
1294700,25.0,5,0
1294900,27.5,3,0
1295100,36.5,3,0
1295300,34.0,4,1
1295500,39.5,0,1
1295700,39.5,1,1
1295900,38.5,3,0
1296100,44.0,1,0
1296300,43.0,0,0
1296500,41.0,2,0
1296700,40.5,0,1
1296900,40.0,2,0
1297100,39.5,1,0
1297300,36.5,0,1
1297500,37.0,3,1
1297700,46.0,2,0
1297900,42.5,1,0
1298100,27.5,6,1
1298300,28.0,4,1
1298500,30.0,3,0
1298700,38.0,2,0
1298900,34.0,3,2
1299100,44.0,1,3
1299300,40.5,1,0
1299500,40.0,0,1
1299700,47.5,1,0
1299900,45.5,0,3
1300100,47.5,0,0
1300300,48.5,0,0
1300500,43.5,2,1
1300700,50.5,0,0
1300900,47.0,2,1
1301100,46.5,1,0
1301300,43.5,0,1
1301500,46.0,1,1
1301700,49.5,0,3
1301900,51.0,0,0
1302100,44.5,0,2
1302300,46.5,0,0
1302500,41.0,2,0
1302700,48.0,0,1
1302900,46.5,2,0
1303100,37.5,1,1
1303300,48.0,0,1
1303500,43.5,2,0
1303700,45.5,1,3
1303900,48.0,0,2
1304100,45.0,0,1
1304300,44.0,1,0
1304500,46.5,0,2
1304700,45.0,1,0
1304900,48.0,0,3
1305100,40.5,1,1
1305300,48.5,1,1
1305500,45.0,2,0
1305700,46.5,1,0
1305900,42.5,0,0
1306100,44.5,2,0
1306300,43.5,0,0
1306500,39.0,2,1
1306700,38.5,3,1
1306900,36.5,1,0
1307100,31.0,1,0
1307300,41.0,1,0
1307500,36.5,3,1
1307700,39.0,2,0
1307900,39.5,2,0
1308100,41.0,2,0
1308300,42.0,3,0
1308500,43.0,1,0
1308700,40.5,2,1
1308900,33.0,1,0
1309100,36.5,2,0
1309300,46.5,0,0
1309500,45.0,0,1
1309700,43.5,0,0
1309900,37.0,3,0
1310100,44.0,0,1
1310300,49.0,1,2
1310500,41.5,3,2
1310700,47.5,0,2
1310900,49.0,0,1
1311100,50.0,0,2
1311300,45.0,0,0
1311500,35.0,1,0
1311700,31.5,2,0
1311900,47.5,0,0
1312100,42.5,2,1
1312300,39.0,2,0
1312500,39.5,2,2
1312700,40.0,1,0
1312900,40.5,0,0
1313100,40.0,1,1
1313300,41.0,1,0
1313500,48.5,2,1
1313700,43.0,1,1
1313900,43.5,1,1
1314100,44.5,3,0
1314300,45.0,2,0
1314500,45.0,0,1
1314700,42.0,1,0
1314900,28.5,2,0
1315100,43.0,0,1
1315300,43.5,0,1
1315500,46.0,1,1
1315700,38.5,2,2
1315900,41.5,1,1
1316100,44.0,1,0
1316300,40.5,3,0
1316500,43.0,1,0
1316700,33.0,3,1
1316900,44.0,0,0
1317100,46.0,0,1
1317300,46.0,0,1
1317500,42.0,0,3
1317700,40.5,0,0
1317900,40.0,2,3
1318100,40.5,0,0
1318300,47.0,0,1
1318500,47.0,1,1
1318700,33.0,1,0
1318900,44.0,3,1
1319100,49.0,1,1
1319300,44.5,1,0
1319500,47.0,0,1
1319700,43.0,2,0
1319900,42.0,0,0
1320100,42.0,0,0
1320300,46.5,1,0
1320500,42.0,1,0
1320700,44.0,1,0
1320900,33.0,1,0
1321100,28.0,1,0
1321300,46.0,0,2
1321500,48.0,1,1
1321700,43.5,3,2
1321900,47.5,1,1
1322100,43.0,0,1
1322300,45.0,0,1
1322500,46.0,2,0
1322700,46.5,3,1
1322900,49.0,0,0
1323100,47.0,1,0
1323300,45.0,1,0
1323500,39.5,3,0
1323700,45.0,1,0
1323900,49.0,0,0
1324100,44.5,0,1
1324300,47.0,1,3
1324500,44.5,1,1
1324700,41.5,3,1
1324900,47.5,0,0
1325100,44.0,0,0
1325300,43.0,3,1
1325500,51.0,2,0
1325700,47.5,0,0
1325900,48.5,0,3
1326100,42.0,4,1
1326300,40.5,4,0
1326500,38.5,0,1
1326700,38.0,1,0
1326900,40.0,1,3
1327100,38.0,1,0
1327300,38.5,2,0
1327500,41.0,1,1
1327700,42.5,0,1
1327900,40.0,0,1
1328100,46.0,0,0
1328300,43.5,0,0
1328500,42.5,1,0
1328700,48.5,0,0
1328900,45.5,0,0
1329100,44.0,0,0
1329300,46.5,0,0
1329500,38.0,0,0
1329700,34.5,0,0
1329900,32.0,3,0
1330100,27.5,3,0
1330300,32.0,1,0
1330500,37.0,2,1
1330700,40.5,4,0
1330900,45.5,1,0
1331100,49.0,2,5
1331300,43.5,1,1
1331500,46.5,1,0
1331700,47.5,0,1
1331900,45.5,1,0
1332100,38.5,2,1
1332300,40.5,1,0
1332500,40.5,2,0
1332700,45.0,0,1
1332900,43.5,1,0
1333100,43.5,0,0
1333300,35.0,2,0
1333500,31.5,1,0
1333700,43.0,1,0
1333900,37.5,0,0
1334100,45.0,0,1
1334300,47.5,2,1
1334500,47.0,0,3
1334700,46.0,1,0
1334900,42.5,2,4
1335100,38.5,1,2
1335300,38.0,0,1
1335500,33.0,3,2
1335700,30.0,2,1
1335900,46.0,0,1
1336100,47.0,0,1
1336300,40.0,2,0
1336500,45.5,0,0
1336700,43.0,1,1
1336900,48.0,0,1
1337100,42.5,3,1
1337300,45.5,2,2
1337500,41.0,1,0
1337700,42.0,0,4
1337900,43.5,1,1
1338100,46.5,1,1
1338300,45.0,0,2
1338500,47.5,1,0
1338700,41.5,0,2
1338900,41.5,0,0
1339100,40.5,1,1
1339300,43.0,0,0
1339500,43.0,3,0
1339700,36.5,0,0
1339900,43.0,1,1
1340100,30.0,3,0
1340300,34.0,1,0
1340500,40.0,1,1
1340700,51.0,1,1
1340900,43.5,1,1
1341100,39.5,0,0
1341300,38.0,4,1
1341500,40.0,2,1
1341700,39.5,2,0
1341900,37.5,2,2
1342100,35.0,0,0
1342300,45.0,1,0
1342500,39.0,1,1
1342700,41.0,1,2
1342900,36.5,2,0
1343100,42.0,1,0
1343300,42.0,3,1
1343500,36.5,2,0
1343700,38.0,3,1
1343900,40.5,2,1
1344100,36.5,1,1
1344300,26.5,3,0
1344500,31.5,3,0
1344700,37.5,0,1
1344900,44.0,4,0
1345100,41.5,0,1
1345300,41.5,2,0
1345500,46.5,1,0
1345700,39.5,0,0
1345900,43.0,2,0
1346100,37.5,1,2
1346300,25.0,3,0
1346500,47.0,0,0
1346700,54.5,0,1
1346900,50.0,1,0
1347100,52.5,1,0
1347300,44.5,2,1
1347500,44.0,0,2
1347700,58.5,1,0
1347900,53.0,0,0
1348100,54.0,0,1
1348300,49.5,2,1
1348500,49.5,1,0
1348700,47.5,2,0
1348900,50.5,0,0
1349100,46.5,1,0
1349300,48.0,2,0
1349500,50.0,1,2
1349700,51.0,1,1
1349900,46.0,0,0
1350100,49.0,0,0
1350300,39.0,1,0
1350500,54.0,0,0
1350700,56.0,0,1
1350900,52.5,0,1
1351100,52.5,2,2
1351300,54.0,0,0
1351500,50.5,1,1
1351700,54.0,0,0
1351900,50.0,0,1
1352100,44.0,0,1
1352300,39.5,0,0
1352500,34.5,1,1
1352700,38.0,1,1
1352900,34.0,4,2
1353100,37.0,1,0
1353300,37.0,3,0
1353500,34.0,1,1
1353700,27.5,2,2
1353900,40.0,1,0
1354100,43.0,0,0
1354300,38.5,2,1
1354500,45.5,1,0
1354700,41.5,2,0
1354900,44.0,1,2
1355100,45.0,2,0
1355300,40.0,0,0
1355500,44.0,2,0
1355700,37.5,3,1
1355900,44.5,0,0
1356100,39.0,2,0
1356300,28.5,5,1
1356500,39.5,1,0
1356700,44.0,1,3
1356900,35.5,1,1
1357100,42.0,3,1
1357300,34.0,3,0
1357500,38.5,2,1
1357700,51.0,1,0
1357900,41.5,0,1
1358100,41.0,1,0
1358300,38.0,1,1
1358500,38.0,2,0
1358700,40.0,3,0
1358900,34.0,1,2
1359100,37.5,1,2
1359300,37.0,2,0
1359500,36.0,1,1
1359700,38.5,0,1
1359900,38.5,0,0
1360100,35.0,2,0
1360300,35.0,0,0
1360500,33.5,0,1
1360700,44.5,1,1
1360900,41.5,3,1
1361100,42.5,2,1
1361300,40.0,0,1
1361500,32.0,5,0
1361700,39.0,2,1
1361900,46.0,0,1
1362100,44.0,2,0
1362300,41.0,0,2
1362500,46.5,2,4
1362700,44.0,0,0
1362900,39.5,2,0
1363100,34.5,2,1
1363300,30.0,1,0
1363500,22.0,3,0
1363700,29.0,3,0
1363900,31.5,3,1
1364100,38.5,1,0
1364300,34.0,4,0
1364500,38.5,2,0
1364700,23.5,4,1
1364900,38.5,0,2
1365100,37.5,4,0
1365300,38.0,0,2
1365500,35.5,1,0
1365700,42.5,0,0
1365900,39.0,1,2
1366100,38.5,1,0
1366300,32.5,4,0
1366500,33.5,2,0
1366700,38.5,2,0
1366900,32.5,1,1
1367100,34.5,1,0
1367300,35.0,1,1
1367500,35.5,2,1
1367700,36.5,3,1
1367900,38.0,2,1
1368100,37.5,1,1
1368300,30.5,2,0
1368500,27.5,1,0
1368700,33.5,3,0
1368900,25.0,4,0
1369100,34.5,3,0
1369300,41.0,3,0
1369500,47.5,1,2
1369700,42.5,1,0
1369900,42.5,1,0
1370100,47.5,1,1
1370300,41.0,1,3
1370500,41.5,0,1
1370700,40.5,4,0
1370900,39.0,2,0
1371100,41.5,1,3
1371300,49.0,0,1
1371500,39.0,0,1
1371700,43.5,2,1
1371900,25.0,3,0
1372100,35.0,0,0
1372300,41.0,0,0
1372500,38.5,1,0
1372700,36.0,1,0
1372900,42.0,1,1
1373100,37.5,1,0
1373300,33.0,1,1
1373500,43.5,1,0
1373700,41.0,2,1
1373900,47.5,0,0
1374100,46.0,1,2
1374300,44.0,2,1
1374500,45.0,2,1
1374700,46.0,0,1
1374900,41.0,0,0
1375100,46.5,1,1
1375300,41.5,3,1
1375500,29.5,2,1
1375700,39.0,0,1
1375900,39.0,1,2
1376100,42.5,1,2
1376300,41.5,1,0
1376500,46.0,1,4
1376700,34.0,1,0
1376900,30.5,0,0
1377100,32.0,2,0
1377300,32.5,4,1
1377500,34.0,4,1
1377700,30.5,2,1
1377900,35.0,1,1
1378100,33.5,1,2
1378300,36.0,2,0
1378500,27.0,3,1
1378700,44.0,1,0
1378900,46.0,2,1
1379100,43.0,3,2
1379300,39.0,2,1
1379500,41.0,0,2
1379700,38.5,3,0
1379900,41.0,1,1
1380100,45.0,4,1
1380300,40.5,1,1
1380500,46.5,0,0
1380700,40.5,1,0
1380900,37.5,3,0
1381100,43.0,1,0
1381300,40.5,4,0
1381500,38.0,3,1
1381700,34.5,1,0
1381900,46.5,1,2
1382100,37.0,3,0
1382300,37.5,0,0
1382500,42.5,2,0
1382700,40.5,1,1
1382900,42.5,3,0
1383100,33.0,3,1
1383300,35.0,4,0
1383500,42.0,1,0
1383700,47.0,0,0
1383900,39.0,0,0
1384100,42.0,1,0
1384300,38.5,2,2
1384500,40.0,0,2
1384700,39.0,0,1
1384900,34.0,1,0
1385100,44.5,0,0
1385300,40.5,0,0
1385500,45.0,0,0
1385700,38.5,1,1
1385900,41.0,2,1
1386100,31.0,4,0
1386300,36.5,1,0
1386500,45.0,0,0
1386700,41.0,1,0
1386900,43.0,2,1
1387100,42.5,1,0
1387300,34.0,4,0
1387500,28.5,4,1
1387700,37.5,0,0
1387900,48.5,1,1
1388100,42.5,2,1
1388300,47.0,0,0
1388500,33.5,4,0
1388700,39.5,1,2
1388900,42.5,1,0
1389100,32.0,2,1
1389300,36.5,2,0
1389500,39.5,2,1
1389700,43.5,0,1
1389900,45.0,1,0
1390100,46.0,0,1
1390300,37.5,4,0
1390500,48.0,3,0
1390700,42.0,0,2
1390900,43.5,0,0
1391100,35.0,2,3
1391300,41.5,2,0
1391500,41.0,1,1
1391700,41.0,5,0
1391900,43.0,0,1
1392100,42.0,2,0
1392300,46.0,2,1
1392500,46.5,2,2
1392700,45.5,0,1
1392900,40.0,2,0
1393100,38.5,1,0
1393300,36.5,1,0
1393500,32.0,3,1
1393700,35.5,4,0
1393900,44.0,2,1
1394100,42.0,3,0
1394300,42.5,1,1
1394500,41.0,0,0
1394700,31.0,1,0
1394900,45.5,2,2
1395100,44.5,2,0
1395300,50.0,2,2
1395500,39.5,1,0
1395700,42.0,1,1
1395900,36.5,2,1
1396100,39.0,1,0
1396300,41.5,2,0
1396500,41.5,4,1
1396700,42.0,1,0
1396900,38.5,0,0
1397100,44.0,1,1
1397300,39.0,1,2
1397500,41.0,3,0
1397700,40.5,1,2
1397900,31.5,1,0
1398100,42.0,1,1
1398300,50.5,1,1
1398500,47.5,1,4
1398700,40.5,0,1
1398900,44.5,3,1
1399100,45.0,0,0
1399300,34.5,2,0
1399500,43.5,0,1
1399700,38.0,2,1
1399900,40.5,1,0
1400100,39.5,2,1
1400300,42.5,1,0
1400500,47.0,0,0
1400700,43.5,0,1
1400900,31.5,2,0
1401100,37.5,3,0
1401300,29.5,4,0
1401500,46.5,1,0
1401700,32.5,3,0
1401900,37.0,1,0
1402100,42.0,0,0
1402300,42.0,2,0
1402500,45.0,1,0
1402700,45.5,1,0
1402900,42.0,0,0
1403100,38.5,1,0
1403300,35.0,0,0
1403500,40.5,2,0
1403700,48.5,1,0
1403900,38.5,0,0
1404100,49.0,0,1
1404300,44.5,0,1
1404500,50.0,0,1
1404700,39.5,2,0
1404900,44.5,0,1
1405100,40.5,0,0
1405300,42.5,1,1
1405500,43.0,1,1
1405700,41.5,0,0
1405900,39.0,1,0
1406100,40.0,4,1
1406300,43.5,0,1
1406500,38.0,3,2
1406700,40.5,2,0
1406900,34.0,4,1
1407100,36.0,2,0
1407300,40.5,0,0
1407500,39.0,3,1
1407700,36.0,3,1
1407900,33.5,1,0
1408100,28.5,4,0
1408300,53.0,1,1
1408500,47.0,2,1
1408700,54.0,0,1
1408900,48.0,0,0
1409100,50.0,0,0
1409300,52.5,0,1
1409500,39.0,2,2
1409700,53.0,1,0
1409900,59.0,0,0
1410100,52.5,0,0
1410300,49.5,1,2
1410500,49.0,2,0
1410700,51.0,0,0
1410900,45.5,2,0
1411100,49.5,1,0
1411300,47.5,2,0
1411500,48.5,1,0
1411700,51.5,1,3
1411900,50.5,0,0
1412100,46.0,0,0
1412300,45.0,0,0
1412500,47.0,1,0
1412700,56.5,0,0
1412900,52.0,0,2
1413100,50.5,1,1
1413300,55.5,1,1
1413500,48.5,1,1
1413700,52.5,0,0
1413900,52.5,0,1
1414100,48.5,0,1
1414300,35.5,0,0
1414500,36.0,2,0
1414700,39.0,2,2
1414900,40.5,1,2
1415100,36.5,3,3
1415300,37.5,3,1
1415500,38.5,1,0
1415700,39.5,1,1
1415900,42.5,1,1
1416100,46.0,0,1
1416300,42.0,1,3
1416500,40.0,2,1
1416700,38.5,3,1
1416900,43.0,0,1
1417100,39.5,2,1
1417300,46.0,0,0
1417500,40.5,1,0
1417700,43.0,0,0
1417900,38.0,4,3
1418100,27.5,6,0
1418300,43.0,2,0
1418500,46.0,3,0
1418700,41.5,0,0
1418900,35.5,1,1
1419100,42.5,0,3
1419300,42.5,1,0
1419500,40.0,1,0
1419700,42.0,1,0
1419900,42.0,2,1
1420100,45.5,1,0
1420300,42.0,0,2
1420500,43.5,0,3
1420700,40.5,2,0
1420900,38.0,2,1
1421100,44.0,1,1
1421300,39.0,2,1
1421500,34.0,2,1
1421700,42.5,1,1
1421900,44.5,2,0
1422100,47.0,1,0
1422300,42.5,2,2
1422500,45.5,2,0
1422700,45.5,1,2
1422900,40.5,3,1
1423100,51.5,0,0
1423300,34.5,1,0
1423500,41.5,1,1
1423700,50.5,0,2
1423900,47.0,1,2
1424100,47.0,0,2
1424300,48.0,2,1
1424500,47.5,2,1
1424700,47.0,1,1
1424900,47.0,0,0
1425100,45.0,1,0
1425300,44.5,1,0
1425500,46.5,2,0
1425700,48.0,1,0
1425900,35.5,1,1
1426100,39.0,2,1
1426300,37.0,2,0
1426500,28.0,4,0
1426700,41.0,0,0
1426900,37.5,0,1
1427100,45.0,1,0
1427300,41.0,3,0
1427500,42.5,2,0
1427700,45.5,0,1
1427900,42.5,1,0
1428100,45.0,2,0
1428300,37.5,1,0
1428500,40.0,2,3
1428700,39.0,0,2
1428900,37.0,3,1
1429100,40.5,0,0
1429300,41.5,0,2
1429500,40.5,3,0
1429700,35.5,3,0
1429900,42.5,5,2
1430100,42.0,1,2
1430300,41.5,3,0
1430500,44.0,0,0
1430700,46.0,0,1
1430900,40.5,1,1
1431100,38.0,2,1
1431300,41.5,2,0
1431500,41.5,2,0
1431700,38.0,2,1
1431900,37.5,1,0
1432100,42.0,1,0
1432300,38.5,1,0
1432500,37.0,2,0
1432700,39.0,1,1
1432900,37.0,1,2
1433100,42.0,1,0
1433300,40.0,1,1
1433500,44.0,0,2
1433700,36.5,0,0
1433900,37.5,0,0
1434100,41.5,0,4
1434300,45.0,1,3
1434500,35.5,0,1
1434700,40.5,2,0
1434900,42.0,1,3
1435100,38.0,1,1
1435300,39.0,5,1
1435500,46.0,3,2
1435700,38.0,1,1
1435900,36.5,3,0
1436100,37.5,2,1
1436300,39.0,1,0
1436500,37.5,3,1
1436700,34.0,2,0
1436900,34.0,6,0
1437100,34.5,0,0
1437300,42.5,1,1
1437500,40.5,1,1
1437700,39.5,0,1
1437900,52.0,0,1
1438100,41.5,1,2
1438300,41.0,1,0
1438500,39.0,1,1
1438700,48.0,0,3
1438900,45.5,2,0
1439100,36.5,2,1
1439300,45.0,1,0
1439500,40.5,0,0
1439700,42.5,0,1
1439900,39.5,2,1
1440100,46.5,0,2
1440300,43.0,1,2
1440500,46.5,1,0
1440700,45.0,0,0
1440900,49.5,0,3
1441100,46.0,1,2
1441300,50.0,0,3
1441500,43.0,2,0
1441700,44.0,2,0
1441900,51.0,0,2
1442100,45.0,2,1
1442300,40.0,3,0
1442500,33.5,1,0
1442700,43.0,0,2
1442900,44.0,0,2
1443100,38.5,0,1
1443300,40.0,3,0
1443500,38.5,2,0
1443700,47.0,0,0
1443900,43.0,1,2
1444100,43.5,0,1
1444300,42.0,0,1
1444500,43.0,0,1
1444700,44.0,1,2
1444900,36.0,3,0
1445100,41.5,1,0
1445300,47.5,1,1
1445500,49.0,2,0
1445700,46.0,2,0
1445900,29.5,4,0
1446100,33.5,2,2
1446300,49.5,0,0
1446500,42.5,0,2
1446700,45.0,2,1
1446900,39.5,3,0
1447100,44.5,0,0
1447300,44.5,0,0
1447500,34.5,1,0
1447700,37.0,0,0
1447900,39.5,3,0
1448100,35.5,3,0
1448300,38.5,1,2
1448500,39.0,1,0
1448700,35.5,0,0
1448900,39.5,1,0
1449100,38.0,0,1
1449300,37.0,1,0
1449500,35.5,1,1
1449700,40.0,0,1
1449900,27.0,4,0
1450100,41.5,3,0
1450300,40.0,1,0
1450500,42.5,2,1
1450700,44.0,0,0
1450900,43.0,0,2
1451100,30.0,1,0
1451300,28.5,1,0
1451500,29.0,1,1
1451700,33.0,1,0
1451900,38.5,2,2
1452100,28.5,2,0
1452300,31.5,2,0
1452500,38.0,1,0
1452700,41.5,1,2
1452900,41.5,2,2
1453100,42.5,0,2
1453300,41.0,2,0
1453500,40.5,1,2
1453700,45.5,2,2
1453900,45.0,3,1
1454100,41.0,2,2
1454300,39.0,1,1
1454500,42.5,2,0
1454700,35.5,1,0
1454900,38.5,5,1
1455100,43.0,1,1
1455300,46.5,2,1
1455500,47.5,0,0
1455700,42.5,1,1
1455900,42.5,2,1
1456100,42.0,0,0
1456300,41.0,0,0
1456500,31.5,2,0
1456700,27.0,3,0
1456900,39.5,1,0
1457100,39.0,0,0
1457300,42.0,1,0
1457500,43.5,1,0
1457700,40.0,1,0
1457900,39.0,1,0
1458100,38.5,2,0
1458300,33.0,2,0
1458500,40.5,3,0
1458700,41.5,0,2
1458900,41.5,1,0
1459100,41.0,1,1
1459300,45.0,1,1
1459500,39.5,1,1
1459700,36.5,3,0
1459900,44.0,1,1
1460100,50.5,1,2
1460300,42.5,0,0
1460500,37.0,3,0
1460700,36.5,0,0
1460900,40.0,2,1
1461100,45.0,1,0
1461300,33.5,1,0
1461500,39.5,1,0
1461700,47.0,0,0
1461900,43.5,0,0
1462100,41.5,1,0
1462300,40.5,1,0
1462500,31.5,4,0
1462700,38.0,1,0
1462900,39.0,3,1
1463100,42.5,0,2
1463300,44.0,1,0
1463500,42.0,1,1
1463700,41.0,2,0
1463900,47.0,0,3
1464100,47.0,1,1
1464300,47.5,2,0
1464500,43.5,0,1
1464700,46.5,1,0
1464900,47.5,0,0
1465100,44.5,0,0
1465300,46.0,1,1
1465500,38.5,1,1
1465700,38.5,1,1
1465900,44.0,1,0
1466100,36.0,3,2
1466300,40.0,0,0
1466500,45.5,1,0
1466700,34.0,0,1
1466900,33.5,5,0
1467100,33.0,0,0
1467300,34.0,3,2
1467500,35.0,2,0
1467700,45.5,1,0
1467900,39.0,3,1
1468100,30.5,0,0
1468300,34.0,0,0
1468500,45.0,0,0
1468700,48.0,0,0
1468900,47.0,0,0
1469100,46.0,0,0
1469300,49.0,2,0
1469500,49.0,0,1
1469700,38.0,2,0
1469900,33.5,3,0
1470100,40.5,1,2
1470300,33.0,6,0
1470500,42.0,2,0
1470700,38.0,0,0
1470900,44.5,0,1
1471100,31.0,2,0
1471300,41.5,2,0
1471500,31.5,1,0
1471700,34.0,1,2
1471900,42.0,1,0
1472100,34.5,5,0
1472300,40.5,1,1
1472500,47.5,0,0
1472700,41.5,0,0
1472900,44.5,1,1
1473100,49.5,1,0
1473300,50.0,0,0
1473500,46.0,0,2
1473700,46.0,0,1
1473900,50.0,0,2
1474100,46.0,0,1
1474300,49.0,0,2
1474500,36.0,4,1
1474700,26.0,5,1
1474900,32.5,3,0
1475100,36.5,2,1
1475300,35.5,4,0
1475500,39.5,1,0
1475700,37.0,2,1
1475900,30.0,5,0
1476100,38.0,2,0
1476300,33.5,2,1
1476500,35.5,1,0
1476700,37.0,2,0
1476900,41.0,2,0
1477100,36.0,4,0
1477300,34.5,2,0
1477500,37.5,0,2
1477700,36.5,5,2
1477900,30.5,4,0
1478100,36.0,1,0
1478300,26.5,3,1
1478500,41.5,3,0
1478700,28.5,6,0
1478900,33.0,2,0
1479100,34.0,1,1
1479300,34.5,1,0
1479500,32.0,2,0
1479700,35.5,0,0
1479900,31.0,1,0
1480100,32.5,1,0
1480300,24.0,4,0
1480500,33.5,3,1
1480700,39.5,2,0
1480900,42.0,1,1
1481100,46.5,3,0
